date,country,SiteName,Technology,updatedby,updatetime,Volume
2024-09-22,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,89.81981817
2024-09-22,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,253.8065456
2024-09-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5494.0
2024-09-22,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6427.0
2024-09-23,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5853.0
2024-09-23,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,836.1033045
2024-09-23,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,201.8680145
2024-09-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5149.0
2024-09-23,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5026.0
2024-09-24,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5700.0
2024-09-24,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,287.9754969
2024-09-24,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,644.1369169
2024-09-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6399.0
2024-09-24,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5358.0
2024-09-25,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4808.0
2024-09-25,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,523.9512866
2024-09-25,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,413.452603
2024-09-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8919.0
2024-09-25,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5569.0
2024-09-26,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6085.0
2024-09-26,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,643.3650567
2024-09-26,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,864.96576
2024-09-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5160.0
2024-09-26,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5271.0
2024-09-27,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4870.0
2024-09-27,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,316.6639486
2024-09-27,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,802.5383076
2024-09-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5356.0
2024-09-27,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6348.0
2024-09-28,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4292.0
2024-09-28,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,192.4688202
2024-09-28,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,262.339973
2024-09-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8268.0
2024-09-28,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6520.0
2024-09-29,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4755.0
2024-09-29,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,752.0516621
2024-09-29,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,299.9143114
2024-09-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7642.0
2024-09-29,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6820.0
2024-09-30,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4286.0
2024-09-30,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,841.8616647
2024-09-30,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,494.7299757
2024-09-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7569.0
2024-09-30,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7828.0
2024-10-01,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6276.0
2024-10-01,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,181.3019896
2024-10-01,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,898.2127608
2024-10-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6849.0
2024-10-01,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7016.0
2024-10-02,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4121.0
2024-10-02,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,725.3958868
2024-10-02,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,115.195275
2024-10-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7552.0
2024-10-02,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5324.0
2024-10-03,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4397.0
2024-10-03,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,343.8374038
2024-10-03,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,580.7282597
2024-10-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7351.0
2024-10-03,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7200.0
2024-10-04,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6487.0
2024-10-04,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,728.5991772
2024-10-04,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,303.1710631
2024-10-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7250.0
2024-10-04,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5695.0
2024-10-05,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4725.0
2024-10-05,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,275.9140645
2024-10-05,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,799.1169349
2024-10-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7385.0
2024-10-05,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6325.0
2024-10-06,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4181.0
2024-10-06,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,750.8187548
2024-10-06,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,106.4071744
2024-10-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6745.0
2024-10-06,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5102.0
2024-10-07,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4645.0
2024-10-07,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,120.57687
2024-10-07,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,95.7833078
2024-10-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7786.0
2024-10-07,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5521.0
2024-10-08,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4367.0
2024-10-08,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,807.3302988
2024-10-08,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,475.6129961
2024-10-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7444.0
2024-10-08,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7830.0
2024-10-09,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6777.0
2024-10-09,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,990.9856469
2024-10-09,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,52.13720844
2024-10-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6534.0
2024-10-09,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5308.0
2024-10-10,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5555.0
2024-10-10,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,818.9368261
2024-10-10,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,385.4338878
2024-10-10,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8531.0
2024-10-10,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7967.0
2024-10-11,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6466.0
2024-10-11,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,859.8599374
2024-10-11,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,79.85695723
2024-10-11,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8215.0
2024-10-11,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5252.0
2024-10-12,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5051.0
2024-10-12,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,266.4759876
2024-10-12,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,929.595893
2024-10-12,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5162.0
2024-10-12,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5427.0
2024-10-13,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5059.0
2024-10-13,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,802.7708607
2024-10-13,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,709.6845698
2024-10-13,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5796.0
2024-10-13,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8909.0
2024-10-14,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3919.0
2024-10-14,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,626.0551539
2024-10-14,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,753.1129337
2024-10-14,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6943.0
2024-10-14,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8496.0
2024-10-15,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6583.0
2024-10-15,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,711.2599058
2024-10-15,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,534.5541619
2024-10-15,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6346.0
2024-10-15,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5425.0
2024-10-16,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6107.0
2024-10-16,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,753.089187
2024-10-16,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,988.3501463
2024-10-16,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7960.0
2024-10-16,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5896.0
2024-10-17,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6973.0
2024-10-17,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,432.3110044
2024-10-17,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,629.0868184
2024-10-17,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6739.0
2024-10-17,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5248.0
2024-10-18,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5725.0
2024-10-18,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,264.4233891
2024-10-18,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,691.8259258
2024-10-18,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7973.0
2024-10-18,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7859.0
2024-10-19,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5786.0
2024-10-19,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,495.6624332
2024-10-19,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,43.36749217
2024-10-19,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8369.0
2024-10-19,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8594.0
2024-10-20,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5742.0
2024-10-20,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,308.0809524
2024-10-20,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,96.02383828
2024-10-20,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6094.0
2024-10-20,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5101.0
2024-10-21,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,0.0
2024-10-21,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,95.17869089
2024-10-21,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,817.563523
2024-10-21,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8200.0
2024-10-21,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7183.0
2024-10-22,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,0.0
2024-10-22,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,651.2465617
2024-10-22,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,834.5098016
2024-10-22,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7690.0
2024-10-22,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5342.0
2024-10-23,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,0.0
2024-10-23,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,693.0899327
2024-10-23,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,340.8086542
2024-10-23,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7051.0
2024-10-23,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7113.0
2024-10-24,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,0.0
2024-10-24,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,774.3519413
2024-10-24,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,429.2767115
2024-10-24,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5582.0
2024-10-24,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7565.0
2024-10-25,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,0.0
2024-10-25,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,564.2432187
2024-10-25,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,657.2112334
2024-10-25,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6665.0
2024-10-25,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8524.0
2024-10-26,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,0.0
2024-10-26,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,424.8483491
2024-10-26,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,669.001579
2024-10-26,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5734.0
2024-10-26,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5740.0
2024-10-27,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6065.0
2024-10-27,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,215.5163171
2024-10-27,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,845.7787182
2024-10-27,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5388.0
2024-10-27,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5803.0
2024-10-28,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5745.0
2024-10-28,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,821.9968895
2024-10-28,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,945.0783189
2024-10-28,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8185.0
2024-10-28,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8092.0
2024-10-29,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3061.0
2024-10-29,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,75.91716798
2024-10-29,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,730.6521174
2024-10-29,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8038.0
2024-10-29,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7813.0
2024-10-30,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4387.0
2024-10-30,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,169.987243
2024-10-30,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,408.4540926
2024-10-30,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8786.0
2024-10-30,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6843.0
2024-10-31,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5929.0
2024-10-31,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,515.9646191
2024-10-31,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,195.2903529
2024-10-31,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8923.0
2024-10-31,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8543.0
2024-11-01,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6942.0
2024-11-01,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,910.147904
2024-11-01,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,755.7316496
2024-11-01,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8081.0
2024-11-01,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6488.0
2024-11-02,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5356.0
2024-11-02,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,879.7361942
2024-11-02,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,562.0591089
2024-11-02,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8130.0
2024-11-02,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5205.0
2024-11-03,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3108.0
2024-11-03,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,590.1002412
2024-11-03,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,822.8356126
2024-11-03,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7129.0
2024-11-03,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6474.0
2024-11-04,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6518.0
2024-11-04,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,646.5786194
2024-11-04,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,463.5114214
2024-11-04,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6571.0
2024-11-04,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6167.0
2024-11-05,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5648.0
2024-11-05,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,168.7763114
2024-11-05,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,47.21472249
2024-11-05,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5218.0
2024-11-05,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6638.0
2024-11-06,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3198.0
2024-11-06,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,759.522864
2024-11-06,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,149.9277465
2024-11-06,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,5188.0
2024-11-06,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6121.0
2024-11-07,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3469.0
2024-11-07,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,215.9344942
2024-11-07,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,776.7635459
2024-11-07,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7651.0
2024-11-07,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,5552.0
2024-11-08,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3115.0
2024-11-08,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,342.7450923
2024-11-08,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,156.6165245
2024-11-08,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,7049.0
2024-11-08,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8057.0
2024-11-09,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5008.0
2024-11-09,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,149.454041
2024-11-09,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,432.7986337
2024-11-09,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6582.0
2024-11-09,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6760.0
2024-11-10,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6502.0
2024-11-10,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,660.7239791
2024-11-10,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,501.6529548
2024-11-10,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6177.0
2024-11-10,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8622.0
2024-11-11,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,3251.0
2024-11-11,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,23.54748283
2024-11-11,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,943.8835981
2024-11-11,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8258.0
2024-11-11,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,8934.0
2024-11-12,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,6684.0
2024-11-12,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,577.9046945
2024-11-12,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,878.231928
2024-11-12,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8007.0
2024-11-12,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7066.0
2024-11-13,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5930.0
2024-11-13,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,396.7048622
2024-11-13,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,910.0661452
2024-11-13,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,8368.0
2024-11-13,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,6118.0
2024-11-14,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4123.0
2024-11-14,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,679.0801381
2024-11-14,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,361.2223963
2024-11-14,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6756.0
2024-11-14,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7338.0
2024-11-15,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,4914.0
2024-11-15,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,10.15330495
2024-11-15,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,776.1752261
2024-11-15,Great Britain,Pembroke-1,Gas,petroineos,2026-06-04 08:24:55.531654,6358.0
2024-11-15,Great Britain,Pembroke-2,Gas,petroineos,2026-06-04 08:24:55.531654,7809.0
2024-11-16,France,Blenod-5,Gas,petroineos,2026-06-04 08:24:55.568636,5939.0
2024-11-16,Great Britain,Hornsea-1,Wind,petroineos,2026-06-04 08:24:55.513189,835.7333018
2024-11-16,Great Britain,Hornsea-2,Wind,petroineos,2026-06-04 08:24:55.513189,245.5490552
